Date,Open,High,Low,Close,Volume,Adj Close
2012-07-03,36.02,37.055,36.02,36.75,7159600,29.75295
2012-07-02,35.47,36.205,35.40,35.985,7159800,29.1336
2012-06-29,34.99,35.50,34.54,35.50,12441200,28.74094
2012-06-28,34.20,34.26,33.61,34.04,4812000,27.55892
2012-06-27,33.715,34.20,33.46,34.20,5110100,27.68846
2012-06-26,33.835,34.075,33.52,33.63,4776000,27.22698
2012-06-25,34.355,34.50,33.64,33.835,5937900,27.39295
2012-06-22,34.52,34.60,34.17,34.41,7246900,27.85847
2012-06-21,35.10,35.40,34.78,34.835,6748500,28.20255
2012-06-20,35.39,35.42,35.03,35.205,3644100,28.50211
2012-06-19,34.975,35.375,34.74,35.30,8904200,28.57902
2012-06-18,35.16,35.30,34.49,34.795,12790500,28.17017
2012-06-15,35.095,35.625,35.075,35.43,15834500,28.22279
2012-06-14,34.78,35.055,34.52,34.875,5139200,27.78069
2012-06-13,34.725,35.175,34.62,34.815,5164600,27.7329
2012-06-12,34.705,35.12,34.45,34.825,5691900,27.74086
2012-06-11,35.17,35.34,34.67,34.695,6334800,27.63731
2012-06-08,34.70,34.925,34.42,34.595,5982600,27.55765
2012-06-07,34.87,35.25,34.735,34.77,6382200,27.69705
2012-06-06,34.67,34.95,34.40,34.80,6513600,27.72095
2012-06-05,34.285,34.585,34.005,34.32,4549200,27.33859
2012-06-04,33.795,34.475,33.68,33.96,4653000,27.05182
2012-06-01,34.79,34.99,33.42,34.00,12220400,27.08369
2012-05-31,34.60,34.985,34.255,34.765,8889700,27.69307
2012-05-30,34.79,35.33,34.40,34.535,7199100,27.50986
2012-05-29,35.135,35.47,34.76,35.20,4197700,28.03958
2012-05-28,35.355,35.59,34.95,35.065,2476100,27.93204
2012-05-25,35.095,35.47,34.845,35.18,4960000,28.02365
2012-05-24,34.78,35.295,34.43,35.00,6538800,27.88027
2012-05-23,34.77,34.83,34.23,34.495,6580400,27.47799
2012-05-22,34.905,35.34,34.65,35.15,6223500,27.99975
2012-05-21,34.55,35.015,34.27,34.585,4979100,27.54968
2012-05-18,34.25,34.85,34.055,34.65,8578100,27.60146
2012-05-17,35.19,35.23,34.35,34.59,5946800,27.55367
2012-05-16,34.10,35.375,33.90,34.92,10975200,27.81654
2012-05-15,34.83,35.01,34.155,34.365,5827100,27.37444
2012-05-14,34.75,34.855,34.165,34.47,5522400,27.45808
2012-05-11,35.10,35.305,34.565,35.135,5011400,27.9878
2012-05-10,34.93,35.40,34.41,35.15,7149100,27.99975
2012-05-09,35.03,35.12,34.155,34.485,8300500,27.47003
2012-05-08,35.64,35.77,34.68,34.905,8388800,27.80459
2012-05-07,35.22,36.075,35.02,35.95,4300100,28.63702
2012-05-04,36.10,36.54,35.415,35.515,6162000,28.2905
2012-05-03,36.465,36.83,36.01,36.16,4725000,28.8043
2012-05-02,36.805,36.925,35.975,36.145,6115100,28.79235
2012-05-01,36.07,36.07,36.07,36.07,000,28.7326
2012-04-30,36.355,36.57,35.855,36.07,5231400,28.7326
2012-04-27,36.03,36.655,35.55,36.50,7133100,29.07513
2012-04-26,36.48,36.74,35.955,36.51,5168200,29.0831
2012-04-25,36.015,36.615,35.89,36.225,6367200,28.85607
2012-04-24,35.70,36.03,35.47,35.91,5002100,28.60515
2012-04-23,36.10,36.185,35.40,35.56,7638100,28.32635
2012-04-20,36.35,36.45,35.73,36.45,9002700,29.03531
2012-04-19,37.42,37.60,36.285,36.335,9306900,28.9437
2012-04-18,37.205,37.55,36.955,37.32,6651700,29.72833
2012-04-17,36.81,37.54,36.80,37.465,4931200,29.84383
2012-04-16,36.535,37.37,36.525,36.98,6531600,29.45749
2012-04-13,36.91,37.10,36.30,36.42,7279200,29.01141
2012-04-12,37.20,37.265,36.315,37.04,7617200,29.50529
2012-04-11,37.135,37.535,36.61,37.15,7153200,29.59291
2012-04-10,37.845,37.95,37.135,37.135,6736500,29.58096
2012-04-09,38.21,38.21,38.21,38.21,000,30.43728
2012-04-06,38.21,38.21,38.21,38.21,000,30.43728
2012-04-05,38.115,38.37,37.56,38.21,6213500,30.43728
2012-04-04,38.385,38.58,37.91,37.91,6921800,30.19831
2012-04-03,39.15,39.40,38.395,38.395,6481900,30.58465
2012-04-02,39.00,39.18,38.36,39.125,8824000,31.16615
2012-03-30,38.18,38.35,37.45,38.24,9574600,30.46118
2012-03-29,38.10,38.195,37.02,37.83,15069200,30.13459
2012-03-28,38.00,38.42,37.26,38.02,21523000,30.28593
2012-03-27,40.995,41.14,38.095,38.56,28694600,30.71609
2012-03-26,40.94,41.005,40.46,41.005,4507900,32.66372
2012-03-23,40.90,41.01,40.32,40.74,5087300,32.45263
2012-03-22,41.42,41.585,40.67,41.06,4770700,32.70753
2012-03-21,41.87,42.07,41.405,41.595,4121600,33.1337
2012-03-20,42.185,42.325,41.65,41.675,6529700,33.19743
2012-03-19,42.09,42.39,41.96,42.33,6576400,33.71919
2012-03-16,42.535,42.58,42.325,42.53,7090200,33.42446
2012-03-15,42.50,42.625,42.305,42.47,5712500,33.3773
2012-03-14,42.745,42.97,42.60,42.70,5038900,33.55806
2012-03-13,42.20,42.675,42.17,42.655,4313100,33.52269
2012-03-12,41.995,42.14,41.70,42.06,5749300,33.05508
2012-03-09,42.085,42.475,41.82,42.215,4709300,33.1769
2012-03-08,41.515,42.065,41.485,42.065,4926200,33.05901
2012-03-07,41.55,41.67,41.10,41.49,5582500,32.60712
2012-03-06,42.30,42.41,41.61,41.61,6554600,32.70143
2012-03-05,42.24,42.545,42.065,42.35,5175700,33.28299
2012-03-02,42.525,42.59,42.205,42.46,3646000,33.36944
2012-03-01,41.98,42.58,41.945,42.58,4413500,33.46375
2012-02-29,42.145,42.40,41.98,41.99,5490700,33.00007
2012-02-28,42.11,42.155,41.76,41.935,4241300,32.95684
2012-02-27,41.915,42.065,41.635,41.97,3501900,32.98435
2012-02-24,42.05,42.275,41.80,42.065,4676000,33.05901
2012-02-23,41.72,41.975,41.645,41.81,4394600,32.85861
2012-02-22,41.80,41.845,41.225,41.845,4763600,32.88611
2012-02-21,41.80,41.84,41.28,41.80,5395200,32.85075
2012-02-20,41.85,42.05,41.685,41.985,3932600,32.99614
2012-02-17,41.595,41.80,41.30,41.68,4929100,32.75644
2012-02-16,40.86,41.28,40.76,41.28,4507300,32.44208
2012-02-15,41.15,41.30,40.825,41.025,4178700,32.24167
2012-02-14,40.84,41.25,40.82,41.10,3834800,32.30061
2012-02-13,40.98,41.21,40.725,41.04,3704900,32.25346
2012-02-10,40.75,40.95,40.50,40.58,4892900,31.89195
2012-02-09,40.945,41.555,40.94,41.145,5086700,32.33598
2012-02-08,41.06,41.20,40.80,40.865,3817000,32.11593
2012-02-07,41.025,41.16,40.57,40.935,3729400,32.17094
2012-02-06,41.00,41.075,40.625,40.905,4089500,32.14736
2012-02-03,40.71,41.00,40.475,41.00,6091600,32.22202
2012-02-02,40.90,41.035,40.225,40.89,6000700,32.13557
2012-02-01,40.885,41.00,40.30,40.65,6935200,31.94696
2012-01-31,40.045,40.645,40.045,40.405,5539000,31.75441
2012-01-30,39.85,40.14,39.64,39.81,6854500,31.2868
2012-01-27,40.44,40.89,40.085,40.085,6545000,31.50292
2012-01-26,40.45,40.59,40.115,40.59,5574700,31.8998
2012-01-25,40.54,40.54,39.94,40.33,4528500,31.69547
2012-01-24,40.00,40.42,39.80,40.42,5561500,31.7662
2012-01-23,39.755,40.20,39.55,40.00,5405900,31.43612
2012-01-20,40.425,40.44,39.545,39.85,10580700,31.31823
2012-01-19,40.25,40.50,39.845,40.44,6727000,31.78192
2012-01-18,40.24,40.54,39.89,40.08,6291500,31.499
2012-01-17,40.00,40.335,39.82,40.25,6482300,31.6326
2012-01-16,39.01,39.56,38.81,39.485,5380200,31.03138
2012-01-13,39.265,39.55,38.57,39.015,6972100,30.66201
2012-01-12,39.765,40.08,38.94,39.05,7741000,30.68951
2012-01-11,40.095,40.445,39.505,39.875,7689600,31.33788
2012-01-10,40.265,40.56,39.76,40.44,6457500,31.78192
2012-01-09,40.00,40.24,39.725,39.96,3466900,31.40468
2012-01-06,39.985,40.50,39.83,39.99,4258900,31.42826
2012-01-05,40.405,40.45,39.745,39.86,4330700,31.3261
2012-01-04,40.30,40.525,40.015,40.135,4408700,31.54222
2012-01-03,40.195,40.445,39.78,40.445,5327000,31.78585
2012-01-02,39.515,40.015,39.47,40.00,4088700,31.43612
2011-12-30,39.35,39.605,39.135,39.50,4173100,31.04317
2011-12-29,38.55,39.255,38.285,39.255,3873000,30.85062
2011-12-28,38.81,39.085,38.43,38.43,3178600,30.20225
2011-12-27,38.875,39.09,38.52,38.84,2082300,30.52447
2011-12-26,38.635,38.635,38.635,38.635,000,30.36336
2011-12-23,38.32,38.93,38.245,38.635,3841500,30.36336
2011-12-22,37.645,38.305,37.565,37.83,4420300,29.73071
2011-12-21,37.28,37.985,36.86,37.44,5003300,29.42421
2011-12-20,36.38,37.125,36.15,37.03,8647500,29.10199
2011-12-19,36.095,36.74,35.94,36.525,7733900,28.70511
2011-12-16,37.48,37.58,36.73,36.855,12579000,28.51649
2011-12-15,37.785,37.975,37.39,37.585,5085800,29.08133
2011-12-14,38.28,38.47,37.565,37.565,6675500,29.06585
2011-12-13,38.12,38.86,38.045,38.50,6569700,29.78931
2011-12-12,38.59,38.68,38.05,38.05,5216700,29.44112
2011-12-09,37.66,38.96,37.66,38.855,6810200,30.06399
2011-12-08,39.075,39.195,37.905,37.905,7942000,29.32893
2011-12-07,39.095,39.39,38.15,38.815,5507000,30.03304
2011-12-06,38.465,39.16,38.31,38.65,4530600,29.90537
2011-12-05,38.98,39.095,38.59,38.765,4983100,29.99435
2011-12-02,38.71,38.98,38.36,38.61,5188300,29.87442
2011-12-01,38.295,38.735,38.16,38.305,5204000,29.63843
2011-11-30,36.885,38.705,36.69,38.335,10180400,29.66164
2011-11-29,36.50,37.41,36.445,37.26,4478800,28.82986
2011-11-28,36.015,37.01,35.85,37.01,7173000,28.63642
2011-11-25,34.78,35.82,34.66,35.69,6691600,27.61507
2011-11-24,35.50,35.74,34.57,34.84,6837800,26.95739
2011-11-23,35.515,35.96,35.23,35.32,5949700,27.32879
2011-11-22,36.545,36.62,35.83,35.83,4367200,27.7234
2011-11-21,36.84,36.89,36.01,36.02,5734700,27.87041
2011-11-18,37.035,37.37,36.925,37.11,5656000,28.7138
2011-11-17,37.505,37.82,37.14,37.43,5236700,28.9614
2011-11-16,36.95,37.775,36.845,37.705,5455800,29.17418
2011-11-15,37.25,37.52,36.87,37.17,5645700,28.76022
2011-11-14,37.88,37.965,37.14,37.60,4929000,29.09293
2011-11-11,36.935,37.86,36.82,37.64,4719900,29.12388
2011-11-10,36.68,37.80,36.575,37.005,5938300,28.63255
2011-11-09,37.90,38.08,36.595,37.22,9713400,28.79891
2011-11-08,36.97,38.21,36.875,37.565,5518100,29.06585
2011-11-07,36.53,37.38,36.23,36.95,5316000,28.59
2011-11-04,37.58,37.88,36.985,37.035,5782500,28.65577
2011-11-03,36.485,38.25,36.29,37.57,8015100,29.06972
2011-11-02,37.205,37.32,36.31,37.08,6443700,28.69059
2011-11-01,37.28,37.305,36.35,36.67,9736200,28.37335
2011-10-31,38.00,38.32,37.74,37.815,6658700,29.25929
2011-10-28,39.00,39.04,38.16,38.375,8411300,29.69259
2011-10-27,38.60,39.81,38.34,39.12,11099400,30.26903
2011-10-26,37.54,38.31,37.40,37.795,5039200,29.24381
2011-10-25,37.705,38.32,37.32,37.735,5251000,29.19739
2011-10-24,38.11,38.11,36.98,37.935,5985800,29.35214
2011-10-21,37.54,38.06,37.035,38.00,9412500,29.40243
2011-10-20,37.00,37.875,36.71,37.38,8869000,28.92271
2011-10-19,37.27,37.675,37.105,37.51,5561600,29.02329
2011-10-18,36.595,37.215,36.22,37.065,5407000,28.67898
2011-10-17,37.50,37.725,36.94,37.055,7668300,28.67124
2011-10-14,36.615,37.44,36.485,37.22,7592800,28.79891
2011-10-13,36.15,36.48,35.84,36.42,7484500,28.17991
2011-10-12,35.585,36.705,35.42,36.56,8477200,28.28824
2011-10-11,35.675,35.955,35.175,35.715,7047900,27.63442
2011-10-10,35.62,36.15,35.35,35.905,8355900,27.78143
2011-10-07,34.42,35.40,34.20,35.325,8889100,27.33266
2011-10-06,33.40,34.345,33.265,34.345,8457400,26.57438
2011-10-05,32.90,33.38,32.59,33.25,8264600,25.72713
2011-10-04,32.235,32.605,31.73,32.28,7720800,24.97659
2011-10-03,32.665,32.815,32.255,32.545,5317300,25.18163
2011-09-30,32.825,33.28,32.485,33.235,11041400,25.71552
2011-09-29,32.58,33.21,32.50,32.965,10031700,25.50661
2011-09-28,32.38,33.175,32.28,32.925,7067300,25.47566
2011-09-27,32.09,32.84,31.64,32.84,14204300,25.40989
2011-09-26,30.25,31.99,30.25,31.315,16935500,24.22993
2011-09-23,30.80,30.88,29.40,30.85,12377800,23.87013
2011-09-22,31.51,31.725,30.375,30.375,13271400,23.5026
2011-09-21,32.835,32.90,32.11,32.205,7041000,24.91856
2011-09-20,31.89,32.715,31.825,32.595,56082500,25.22032
2011-09-19,32.07,32.365,31.89,32.155,36392100,24.87987
2011-09-16,33.58,33.69,32.925,33.31,40071100,25.33252
2011-09-15,32.69,33.68,32.63,33.625,8927500,25.57208
2011-09-14,31.92,32.995,31.75,32.64,8036500,24.82298
2011-09-13,32.575,32.58,31.115,32.13,10748500,24.43512
2011-09-12,32.06,32.47,31.44,32.21,11607200,24.49596
2011-09-09,33.61,34.16,32.80,32.83,10475500,24.96748
2011-09-08,32.845,34.00,32.77,33.66,7938400,25.5987
2011-09-07,32.575,32.925,32.24,32.855,7424500,24.98649
2011-09-06,31.98,32.475,31.53,31.69,8482000,24.1005
2011-09-05,32.80,33.045,31.75,32.01,11185400,24.34386
2011-09-02,34.095,34.295,33.11,33.44,7832900,25.43138
2011-09-01,34.305,34.82,33.69,34.365,7531500,26.13485
2011-08-31,33.205,34.155,33.165,33.995,7739900,25.85346
2011-08-30,33.39,33.515,32.825,33.16,5308800,25.21844
2011-08-29,32.955,33.435,32.785,33.165,3892600,25.22224
2011-08-26,32.73,32.815,31.525,32.50,7350100,24.71651
2011-08-25,33.30,33.515,32.505,32.74,5651500,24.89903
2011-08-24,33.40,33.46,32.665,33.19,6563600,25.24126
2011-08-23,33.29,33.71,32.745,33.085,5824300,25.1614
2011-08-22,31.90,33.68,31.80,32.71,8632700,24.87621
2011-08-19,32.475,32.61,31.33,31.99,11150700,24.32865
2011-08-18,33.44,33.695,32.17,32.625,8283600,24.81157
2011-08-17,33.15,34.15,33.105,33.85,7622400,25.74319
2011-08-16,33.065,33.35,32.565,33.35,5555000,25.36294
2011-08-15,33.375,33.68,33.10,33.375,4222900,25.38195
2011-08-12,32.06,33.195,31.54,33.09,10858400,25.16521
2011-08-11,32.48,32.53,30.335,32.22,17458200,24.50356
2011-08-10,33.45,33.50,31.635,31.665,15838700,24.08148
2011-08-09,33.30,33.89,31.555,33.11,16317300,25.18042
2011-08-08,33.93,34.975,33.295,33.295,13473100,25.32111
2011-08-05,34.295,35.55,33.95,34.235,16333000,26.03599
2011-08-04,36.48,36.52,35.165,35.31,10633800,26.85353
2011-08-03,36.265,36.785,36.02,36.15,9546600,27.49236
2011-08-02,36.915,37.39,36.80,36.80,6375900,27.98669
2011-08-01,38.075,38.11,36.94,37.075,6260900,28.19583
2011-07-29,37.975,38.06,37.385,37.78,5948400,28.73199
2011-07-28,38.76,38.76,38.05,38.365,4690500,29.17689
2011-07-27,39.235,39.29,38.26,38.68,4072900,29.41645
2011-07-26,39.335,39.50,38.835,39.06,3769400,29.70544
2011-07-25,39.24,39.73,39.19,39.265,4903600,29.86134
2011-07-22,39.165,39.565,38.785,39.455,5523700,30.00584
2011-07-21,38.705,39.23,38.205,38.905,5858000,29.58756
2011-07-20,38.555,38.82,38.255,38.555,5298600,29.32138
2011-07-19,38.205,38.525,38.025,38.32,9165700,29.14266
2011-07-18,37.94,38.375,37.805,38.085,4579800,28.96394
2011-07-15,38.21,38.64,38.10,38.37,7807600,29.18069
2011-07-14,38.445,38.82,38.345,38.595,5095700,29.3518
2011-07-13,38.73,39.045,38.455,38.85,6744400,29.54573
2011-07-12,38.575,39.105,37.94,38.83,8674300,29.53052
2011-07-11,39.635,39.91,39.12,39.33,6419700,29.91078
2011-07-08,40.44,40.895,39.97,39.97,7292100,30.3975
2011-07-07,39.99,40.80,39.99,40.40,7324400,30.72452
2011-07-06,39.715,40.07,39.41,39.80,5298500,30.26821
2011-07-05,39.815,39.915,39.615,39.67,4016700,30.16935
2011-07-04,39.945,40.035,39.81,39.87,3579000,30.32145
2011-07-01,39.93,40.17,39.62,39.91,4712700,30.35187
2011-06-30,39.31,39.88,39.20,39.88,6130300,30.32906
2011-06-29,38.645,39.32,38.62,39.115,5847600,29.74727
2011-06-28,38.235,38.76,38.115,38.40,5032200,29.2035
2011-06-27,37.82,38.275,37.755,38.13,3921300,28.99817
2011-06-24,38.485,38.78,37.905,37.995,5674200,28.8955
2011-06-23,38.38,38.475,37.655,37.97,5863000,28.87649
2011-06-22,38.705,38.915,38.51,38.58,4748800,29.3404
2011-06-21,38.40,38.975,38.27,38.875,5307400,29.56474
2011-06-20,37.50,38.15,37.50,38.055,3899100,28.94113
2011-06-17,38.00,38.58,37.59,38.13,11882800,28.99817
2011-06-16,37.595,38.135,37.305,38.09,8373900,28.96775
2011-06-15,38.25,38.325,37.68,37.74,5689500,28.70157
2011-06-14,38.06,38.56,37.95,38.325,5185300,29.14647
2011-06-13,38.06,38.19,37.875,37.98,2627000,28.88409
2011-06-10,38.565,38.695,37.985,38.00,4909600,28.8993
2011-06-09,38.21,38.685,38.07,38.66,4880300,29.40123
2011-06-08,38.145,38.425,37.735,38.21,5632300,29.05901
2011-06-07,38.15,38.50,38.055,38.285,4728000,29.11604
2011-06-06,38.30,38.465,38.02,38.15,4332800,29.01338
2011-06-03,38.86,38.885,38.06,38.36,6406600,29.17308
2011-06-02,39.25,39.385,38.64,38.64,5200700,29.38602
2011-06-01,40.03,40.235,39.33,39.58,5564800,30.1009
2011-05-31,39.79,40.295,39.76,40.03,7012000,30.44313
2011-05-30,39.535,39.73,39.315,39.445,2014300,29.99823
2011-05-27,39.59,39.80,39.405,39.535,5074500,30.06668
2011-05-26,39.54,39.54,39.08,39.195,5599200,29.80811
2011-05-25,39.22,39.43,39.05,39.30,6638000,29.88796
2011-05-24,39.70,39.815,39.325,39.445,5744400,29.99823
2011-05-23,40.03,40.085,39.49,39.49,8029000,30.03246
2011-05-20,41.515,41.88,41.035,41.07,7204000,30.36708
2011-05-19,41.09,41.595,40.96,41.26,6433700,30.50756
2011-05-18,40.835,40.96,40.51,40.765,4335700,30.14156
2011-05-17,40.385,40.915,40.165,40.34,5653000,29.82732
2011-05-16,40.515,40.665,40.15,40.555,4923400,29.98629
2011-05-13,41.33,41.365,40.525,40.695,4901100,30.0898
2011-05-12,41.20,41.295,40.57,40.945,6830400,30.27465
2011-05-11,42.035,42.045,41.46,41.525,6110100,30.70351
2011-05-10,41.43,42.15,41.26,41.81,5694800,30.91423
2011-05-09,41.35,41.75,40.86,41.27,6050400,30.51496
2011-05-06,41.155,41.935,40.58,41.61,7514900,30.76635
2011-05-05,41.92,42.23,40.985,41.175,6402100,30.44471
2011-05-04,42.145,42.73,41.50,41.765,7447000,30.88096
2011-05-03,43.00,43.09,42.425,42.76,5232300,31.61666
2011-05-02,43.59,43.605,42.98,43.045,2899500,31.82739
2011-04-29,43.25,43.25,42.75,43.22,3155600,31.95679
2011-04-28,42.995,43.09,42.795,43.005,5291500,31.79781
2011-04-27,42.005,42.93,42.005,42.595,6462000,31.49466
2011-04-26,41.995,42.15,41.735,42.03,4905700,31.0769
2011-04-21,42.08,42.30,41.80,42.05,3735600,31.09169
2011-04-20,41.01,41.88,41.00,41.875,5597400,30.96229
2011-04-19,40.74,40.90,40.50,40.54,4668300,29.9752
2011-04-18,41.58,41.58,40.34,40.66,8417100,30.06393
2011-04-15,41.72,41.86,41.265,41.675,6472100,30.81441
2011-04-14,41.935,41.965,41.26,41.64,5010500,30.78853
2011-04-13,42.175,42.51,42.02,42.05,3768800,31.09169
2011-04-12,42.70,42.765,41.77,41.94,7334100,31.01035
2011-04-11,43.115,43.245,42.74,43.005,3237200,31.79781
2011-04-08,43.04,43.225,42.92,43.15,4164700,31.90503
2011-04-07,43.035,43.285,42.73,42.835,4080100,31.67212
2011-04-06,43.51,43.715,42.96,43.065,6847500,31.84218
2011-04-05,43.30,43.73,43.20,43.565,3855100,32.21188
2011-04-04,43.505,43.605,43.355,43.375,4739400,32.07139
2011-04-01,43.27,43.67,42.82,43.595,6944900,32.23406
2011-03-31,43.135,43.39,42.935,42.955,5483900,31.76085
2011-03-30,43.09,43.29,42.92,42.92,4664200,31.73496
2011-03-29,42.515,42.775,42.275,42.755,4184700,31.61296
2011-03-28,42.675,42.83,42.545,42.605,3649800,31.50205
2011-03-25,42.73,42.73,42.23,42.575,3614600,31.47987
2011-03-24,41.935,42.70,41.795,42.505,5840700,31.42812
2011-03-23,41.445,42.22,41.40,42.085,5603600,31.11757
2011-03-22,41.515,41.99,41.475,41.63,5517600,30.78114
2011-03-21,41.395,41.535,41.06,41.515,5949000,30.69611
2011-03-18,41.04,41.695,40.76,40.76,13686600,30.13786
2011-03-17,40.085,40.955,39.73,40.79,10110400,30.16005
2011-03-16,40.70,40.80,39.71,39.82,11038600,29.44283
2011-03-15,40.75,41.35,40.00,40.62,12553400,30.03435
2011-03-14,42.20,42.37,41.325,41.595,7695300,30.75526
2011-03-11,42.205,42.455,41.965,42.255,5872100,31.24327
2011-03-10,42.80,42.85,42.25,42.605,5975100,31.50205
2011-03-09,43.595,43.645,43.02,43.10,5183400,31.86806
2011-03-08,43.81,43.94,43.12,43.65,5878700,32.27473
2011-03-07,43.90,44.49,43.70,43.70,5766400,32.3117
2011-03-04,43.95,44.55,43.855,43.96,6340700,32.50394
2011-03-03,43.75,44.22,43.43,43.84,5883700,32.41521
2011-03-02,43.25,43.53,42.835,43.36,6170300,32.0603
2011-03-01,44.40,44.535,43.42,43.465,6667400,32.13794
2011-02-28,43.645,44.47,43.60,44.41,7537100,32.83667
2011-02-25,43.575,44.115,43.39,43.78,6661800,32.37085
2011-02-24,42.80,44.05,42.70,43.655,9629500,32.27842
2011-02-23,42.80,43.205,42.625,43.00,5396300,31.79412
2011-02-22,43.045,43.41,42.325,42.985,7839000,31.78303
2011-02-21,43.655,43.74,42.78,43.05,5939400,31.83109
2011-02-18,43.60,43.75,43.36,43.605,6905100,32.24145
2011-02-17,43.565,43.60,43.075,43.50,4974900,32.16382
2011-02-16,43.66,43.75,43.08,43.41,6758300,32.09727
2011-02-15,43.205,43.60,43.065,43.465,3565800,32.13794
2011-02-14,43.50,43.66,43.105,43.305,4570500,32.01963
2011-02-11,43.265,43.735,42.89,43.445,5198400,32.12315
2011-02-10,42.80,43.475,42.515,43.475,6117400,32.14533
2011-02-09,43.50,43.705,43.00,43.00,5326700,31.79412
2011-02-08,43.45,43.87,43.35,43.63,5242900,32.25994
2011-02-07,43.36,43.93,43.31,43.585,5955700,32.22666
2011-02-04,43.775,43.87,43.355,43.52,4440300,32.1786
2011-02-03,43.50,43.575,43.185,43.55,6060300,32.20079
2011-02-02,44.10,44.135,43.665,44.00,6258000,32.53351
2011-02-01,43.315,44.25,43.18,44.08,9912400,32.59267
2011-01-31,42.355,42.96,42.26,42.715,8246000,31.58339
2011-01-28,43.04,43.295,42.325,42.325,6086800,31.29502
2011-01-27,42.95,43.575,42.85,43.215,6184300,31.95309
2011-01-26,42.80,43.28,42.715,43.00,6120600,31.79412
2011-01-25,43.00,43.32,42.385,42.62,6078500,31.51314
2011-01-24,42.57,43.02,42.57,42.905,5557000,31.72387
2011-01-21,42.345,42.995,42.25,42.525,11626500,31.4429
2011-01-20,42.355,42.44,41.83,41.945,7440500,31.01405
2011-01-19,42.585,42.725,42.13,42.20,6248400,31.2026
2011-01-18,42.465,42.545,42.25,42.50,4913000,31.42442
2011-01-17,42.315,42.475,42.005,42.155,3732700,31.16932
2011-01-14,41.685,42.465,41.67,42.40,6910500,31.35048
2011-01-13,41.62,42.07,41.40,42.00,7938200,31.05472
2011-01-12,41.00,41.905,40.92,41.74,7169400,30.86248
2011-01-11,40.64,41.145,40.505,41.04,6044400,30.3449
2011-01-10,41.01,41.06,40.48,40.69,6288600,30.08611
2011-01-07,41.05,41.74,40.90,41.22,6299600,30.47799
2011-01-06,41.38,42.00,41.30,41.55,6364400,30.72199
2011-01-05,41.01,41.29,40.435,41.29,5428300,30.52975
2011-01-04,40.815,41.705,40.65,41.13,8291400,30.41144
2011-01-03,40.19,40.64,40.01,40.59,4178400,30.01217
2010-12-31,40.10,40.12,39.65,39.65,1354000,29.31713
2010-12-30,40.625,40.79,39.905,40.12,3611000,29.66465
2010-12-29,40.21,40.745,40.21,40.54,3227800,29.9752
2010-12-28,40.15,40.425,40.00,40.035,2046600,29.6018
2010-12-27,40.40,40.50,39.70,39.995,2926300,29.57222
2010-12-24,40.305,40.465,40.205,40.465,577000,29.91974
2010-12-23,40.635,40.70,40.23,40.505,2442300,29.94932
2010-12-22,40.67,40.785,40.37,40.51,3727600,29.95301
2010-12-21,40.30,40.75,40.16,40.55,5235500,29.98259
2010-12-20,39.90,40.435,39.80,39.955,4531200,29.54265
2010-12-17,40.065,40.14,39.77,39.77,9938800,29.40586
2010-12-16,39.77,40.18,39.69,39.905,5564800,29.50568
2010-12-15,40.05,40.085,39.77,39.92,5801300,29.51677
2010-12-14,39.985,40.225,39.795,40.09,6456700,29.64247
2010-12-13,39.455,39.995,39.335,39.765,7424200,29.40216
2010-12-10,39.44,39.455,39.10,39.245,4145200,29.01768
2010-12-09,39.21,39.42,38.90,39.42,6000400,29.14707
2010-12-08,38.865,39.40,38.72,39.12,6049900,28.92525
2010-12-07,38.79,39.32,38.445,39.01,7655100,28.84392
2010-12-06,38.37,38.66,37.99,38.435,5850500,28.41877
2010-12-03,37.99,38.495,37.92,38.06,5837400,28.14149
2010-12-02,37.945,38.15,37.195,38.035,10728500,28.12301
2010-12-01,37.60,37.835,37.30,37.62,7597500,27.81615
2010-11-30,37.35,37.61,36.91,37.315,9695100,27.59064
2010-11-29,37.915,38.335,37.10,37.10,8036200,27.43167
2010-11-26,37.60,38.055,37.265,37.735,6665700,27.90119
2010-11-25,37.965,38.085,37.60,37.97,4255100,28.07495
2010-11-24,38.065,38.215,37.54,37.925,6565500,28.04167
2010-11-23,38.19,38.535,37.765,37.77,6733100,27.92707
2010-11-22,39.19,39.19,38.305,38.395,5228600,28.38919
2010-11-19,39.02,39.10,38.33,38.79,5958300,28.68125
2010-11-18,38.855,39.145,38.785,39.02,6342600,28.85131
2010-11-17,38.235,38.795,38.15,38.595,5939800,28.53707
2010-11-16,39.50,39.535,38.355,38.45,9190800,28.42986
2010-11-15,39.29,39.995,39.07,39.77,5433000,29.40586
2010-11-12,39.30,39.72,38.90,39.47,8720300,29.18404
2010-11-11,40.895,41.00,40.55,40.835,6519600,29.35041
2010-11-10,40.975,41.05,40.53,40.75,6937500,29.28931
2010-11-09,40.50,41.275,40.36,41.125,6561400,29.55885
2010-11-08,40.565,40.67,40.275,40.455,5478900,29.07728
2010-11-05,40.565,40.88,40.14,40.585,5943300,29.17072
2010-11-04,39.955,40.795,39.865,40.62,9844300,29.19587
2010-11-03,39.835,40.36,39.415,39.575,5821600,28.44477
2010-11-02,39.175,39.995,39.10,39.85,6996900,28.64243
2010-11-01,39.54,39.55,38.825,39.25,4953800,28.21118
2010-10-29,38.82,39.29,38.565,39.045,6130400,28.06383
2010-10-28,38.92,39.40,38.80,39.06,5599700,28.07462
